omega,gain_DV_FOPDTOPT,gain_DV_SOPDTOPT,phase_DV_FOPDTOPT,phase_DV_SOPDTOPT
5.203213269780337935e-02,-2.786619485105530458e+01,-2.826139567501338234e+01,-1.178771980533830259e+02,-1.174514201572868615e+02
5.209207739914882562e-02,-2.787607175886280686e+01,-2.827219501719762107e+01,-1.179239896836116515e+02,-1.174965004115440053e+02
5.215209116103504405e-02,-2.788594894856957751e+01,-2.828299657483619356e+01,-1.179708186122303033e+02,-1.175416118700895396e+02
5.221217406302457870e-02,-2.789582641954322284e+01,-2.829380035092121659e+01,-1.180176849003760111e+02,-1.175867545747541953e+02
5.227232618477181680e-02,-2.790570417115275959e+01,-2.830460634845132972e+01,-1.180645886092385695e+02,-1.176319285673654349e+02
5.233254760602272515e-02,-2.791558220276855451e+01,-2.831541457043159227e+01,-1.181115298000604099e+02,-1.176771338897472106e+02
5.239283840661534269e-02,-2.792546051376238481e+01,-2.832622501987359698e+01,-1.181585085341370984e+02,-1.177223705837201635e+02
5.245319866647948220e-02,-2.793533910350737415e+01,-2.833703769979535991e+01,-1.182055248728168095e+02,-1.177676386911012543e+02
5.251362846563718129e-02,-2.794521797137802110e+01,-2.834785261322137728e+01,-1.182525788775009090e+02,-1.178129382537038765e+02
5.257412788420269545e-02,-2.795509711675021691e+01,-2.835866976318263255e+01,-1.182996706096437975e+02,-1.178582693133378427e+02
5.263469700238240789e-02,-2.796497653900118152e+01,-2.836948915271652538e+01,-1.183468001307528965e+02,-1.179036319118091001e+02
5.269533590047530830e-02,-2.797485623750952044e+01,-2.838031078486696757e+01,-1.183939675023890459e+02,-1.179490260909199293e+02
5.275604465887268751e-02,-2.798473621165518921e+01,-2.839113466268425867e+01,-1.184411727861661348e+02,-1.179944518924685326e+02
5.281682335805868572e-02,-2.799461646081951827e+01,-2.840196078922521039e+01,-1.184884160437515561e+02,-1.180399093582494174e+02
5.287767207860992469e-02,-2.800449698438515611e+01,-2.841278916755303641e+01,-1.185356973368660647e+02,-1.180853985300528706e+02
5.293859090119603511e-02,-2.801437778173613680e+01,-2.842361980073742700e+01,-1.185830167272838906e+02,-1.181309194496651997e+02
5.299957990657958029e-02,-2.802425885225783375e+01,-2.843445269185449931e+01,-1.186303742768329670e+02,-1.181764721588686058e+02
5.306063917561599369e-02,-2.803414019533694557e+01,-2.844528784398679022e+01,-1.186777700473945742e+02,-1.182220566994409268e+02
5.312176878925409934e-02,-2.804402181036154929e+01,-2.845612526022330613e+01,-1.187252041009040511e+02,-1.182676731131558796e+02
5.318296882853574409e-02,-2.805390369672102224e+01,-2.846696494365945185e+01,-1.187726764993501973e+02,-1.183133214417826480e+02
5.324423937459637352e-02,-2.806378585380612378e+01,-2.847780689739707682e+01,-1.188201873047759562e+02,-1.183590017270862091e+02
5.330558050866466419e-02,-2.807366828100889578e+01,-2.848865112454444670e+01,-1.188677365792779028e+02,-1.184047140108268366e+02
5.336699231206307181e-02,-2.808355097772275855e+01,-2.849949762821623978e+01,-1.189153243850068264e+02,-1.184504583347603415e+02
5.342847486620771330e-02,-2.809343394334243982e+01,-2.851034641153357896e+01,-1.189629507841675746e+02,-1.184962347406379308e+02
5.349002825260835287e-02,-2.810331717726398182e+01,-2.852119747762394653e+01,-1.190106158390189961e+02,-1.185420432702060509e+02
5.355165255286887388e-02,-2.811320067888478036e+01,-2.853205082962129779e+01,-1.190583196118743103e+02,-1.185878839652063874e+02
5.361334784868695275e-02,-2.812308444760352444e+01,-2.854290647066592612e+01,-1.191060621651008660e+02,-1.186337568673757517e+02
5.367511422185460707e-02,-2.813296848282023888e+01,-2.855376440390458370e+01,-1.191538435611205244e+02,-1.186796620184461517e+02
5.373695175425787646e-02,-2.814285278393624523e+01,-2.856462463249037498e+01,-1.192016638624094611e+02,-1.187255994601445082e+02
5.379886052787733602e-02,-2.815273735035420088e+01,-2.857548715958283481e+01,-1.192495231314984920e+02,-1.187715692341927252e+02
5.386084062478781187e-02,-2.816262218147804930e+01,-2.858635198834784319e+01,-1.192974214309728040e+02,-1.188175713823075625e+02
5.392289212715883906e-02,-2.817250727671304844e+01,-2.859721912195770699e+01,-1.193453588234724663e+02,-1.188636059462006358e+02
5.398501511725461999e-02,-2.818239263546579565e+01,-2.860808856359110663e+01,-1.193933353716922028e+02,-1.189096729675782740e+02
5.404720967743395499e-02,-2.819227825714411040e+01,-2.861896031643306770e+01,-1.194413511383813784e+02,-1.189557724881414345e+02
5.410947589015077663e-02,-2.820216414115720482e+01,-2.862983438367504263e+01,-1.194894061863445103e+02,-1.190019045495857739e+02
5.417181383795375421e-02,-2.821205028691550964e+01,-2.864071076851479347e+01,-1.195375005784407705e+02,-1.190480691936013216e+02
5.423422360348690435e-02,-2.822193669383079140e+01,-2.865158947415650204e+01,-1.195856343775845971e+02,-1.190942664618727207e+02
5.429670526948923021e-02,-2.823182336131609205e+01,-2.866247050381065975e+01,-1.196338076467453675e+02,-1.191404963960788166e+02
5.435925891879522104e-02,-2.824171028878575385e+01,-2.867335386069415293e+01,-1.196820204489476680e+02,-1.191867590378929691e+02
5.442188463433478285e-02,-2.825159747565539092e+01,-2.868423954803022013e+01,-1.197302728472714364e+02,-1.192330544289826548e+02
5.448458249913322449e-02,-2.826148492134190349e+01,-2.869512756904841311e+01,-1.197785649048517058e+02,-1.192793826110094955e+02
5.454735259631169481e-02,-2.827137262526347783e+01,-2.870601792698467492e+01,-1.198268966848791308e+02,-1.193257436256293715e+02
5.461019500908691898e-02,-2.828126058683956856e+01,-2.871691062508123693e+01,-1.198752682505996603e+02,-1.193721375144919250e+02
5.467310982077167730e-02,-2.829114880549091993e+01,-2.872780566658672186e+01,-1.199236796653149355e+02,-1.194185643192410424e+02
5.473609711477454148e-02,-2.830103728063951962e+01,-2.873870305475602294e+01,-1.199721309923820058e+02,-1.194650240815142723e+02
5.479915697460033264e-02,-2.831092601170865208e+01,-2.874960279285040343e+01,-1.200206222952137978e+02,-1.195115168429431094e+02
5.486228948385005882e-02,-2.832081499812287007e+01,-2.876050488413744688e+01,-1.200691536372790154e+02,-1.195580426451527103e+02
5.492549472622090118e-02,-2.833070423930795911e+01,-2.877140933189102867e+01,-1.201177250821019982e+02,-1.196046015297619363e+02
5.498877278550667186e-02,-2.834059373469100507e+01,-2.878231613939135869e+01,-1.201663366932632329e+02,-1.196511935383832537e+02
5.505212374559750876e-02,-2.835048348370031945e+01,-2.879322530992494222e+01,-1.202149885343990121e+02,-1.196978187126225919e+02
5.511554769048040286e-02,-2.836037348576549633e+01,-2.880413684678460839e+01,-1.202636806692018610e+02,-1.197444770940794569e+02
5.517904470423889984e-02,-2.837026374031735543e+01,-2.881505075326944620e+01,-1.203124131614202525e+02,-1.197911687243465337e+02
5.524261487105356500e-02,-2.838015424678799548e+01,-2.882596703268487204e+01,-1.203611860748590630e+02,-1.198378936450099843e+02
5.530625827520196242e-02,-2.839004500461075509e+01,-2.883688568834259414e+01,-1.204099994733793721e+02,-1.198846518976492348e+02
5.536997500105857867e-02,-2.839993601322019856e+01,-2.884780672356058417e+01,-1.204588534208985777e+02,-1.199314435238366485e+02
5.543376513309531545e-02,-2.840982727205216918e+01,-2.885873014166311279e+01,-1.205077479813907075e+02,-1.199782685651379381e+02
5.549762875588118427e-02,-2.841971878054370393e+01,-2.886965594598069629e+01,-1.205566832188860218e+02,-1.200251270631115972e+02
5.556156595408284077e-02,-2.842961053813313654e+01,-2.888058413985016415e+01,-1.206056591974716525e+02,-1.200720190593092553e+02
5.562557681246425856e-02,-2.843950254425997315e+01,-2.889151472661456310e+01,-1.206546759812912057e+02,-1.201189445952752948e+02
5.568966141588730517e-02,-2.844939479836500951e+01,-2.890244770962325305e+01,-1.207037336345451592e+02,-1.201659037125469780e+02
5.575381984931136736e-02,-2.845928729989022088e+01,-2.891338309223179337e+01,-1.207528322214907490e+02,-1.202128964526541495e+02
5.581805219779389926e-02,-2.846918004827884374e+01,-2.892432087780203176e+01,-1.208019718064421113e+02,-1.202599228571194629e+02
5.588235854649033219e-02,-2.847907304297534381e+01,-2.893526106970205802e+01,-1.208511524537704673e+02,-1.203069829674581115e+02
5.594673898065403300e-02,-2.848896628342536985e+01,-2.894620367130617922e+01,-1.209003742279038818e+02,-1.203540768251776854e+02
5.601119358563683842e-02,-2.849885976907584251e+01,-2.895714868599496228e+01,-1.209496371933277743e+02,-1.204012044717783567e+02
5.607572244688865254e-02,-2.850875349937485126e+01,-2.896809611715517718e+01,-1.209989414145845501e+02,-1.204483659487524960e+02
5.614032564995807828e-02,-2.851864747377173614e+01,-2.897904596817985379e+01,-1.210482869562741683e+02,-1.204955612975848993e+02
5.620500328049204269e-02,-2.852854169171701670e+01,-2.898999824246819657e+01,-1.210976738830536590e+02,-1.205427905597524756e+02
5.626975542423630350e-02,-2.853843615266245948e+01,-2.900095294342565211e+01,-1.211471022596377054e+02,-1.205900537767243179e+02
5.633458216703541438e-02,-2.854833085606102117e+01,-2.901191007446388781e+01,-1.211965721507984171e+02,-1.206373509899615470e+02
5.639948359483265561e-02,-2.855822580136683442e+01,-2.902286963900073147e+01,-1.212460836213654432e+02,-1.206846822409172830e+02
5.646445979367055445e-02,-2.856812098803528954e+01,-2.903383164046024234e+01,-1.212956367362262853e+02,-1.207320475710365884e+02
5.652951084969052437e-02,-2.857801641552292793e+01,-2.904479608227265430e+01,-1.213452315603259564e+02,-1.207794470217562548e+02
5.659463684913344783e-02,-2.858791208328752731e+01,-2.905576296787440072e+01,-1.213948681586675065e+02,-1.208268806345050308e+02
5.665983787833935720e-02,-2.859780799078801650e+01,-2.906673230070807534e+01,-1.214445465963116959e+02,-1.208743484507030956e+02
5.672511402374789263e-02,-2.860770413748454644e+01,-2.907770408422246078e+01,-1.214942669383774358e+02,-1.209218505117624716e+02
5.679046537189830907e-02,-2.861760052283845823e+01,-2.908867832187251778e+01,-1.215440292500416462e+02,-1.209693868590866401e+02
5.685589200942936516e-02,-2.862749714631226183e+01,-2.909965501711933911e+01,-1.215938335965392696e+02,-1.210169575340704995e+02
5.692139402307987844e-02,-2.863739400736967511e+01,-2.911063417343022053e+01,-1.216436800431636982e+02,-1.210645625781004213e+02
5.698697149968835751e-02,-2.864729110547557056e+01,-2.912161579427855429e+01,-1.216935686552662901e+02,-1.211122020325539665e+02
5.705262452619359881e-02,-2.865718844009602506e+01,-2.913259988314393212e+01,-1.217434994982571510e+02,-1.211598759388001127e+02
5.711835318963430497e-02,-2.866708601069826301e+01,-2.914358644351203154e+01,-1.217934726376044665e+02,-1.212075843381987994e+02
5.718415757714964687e-02,-2.867698381675072028e+01,-2.915457547887470824e+01,-1.218434881388352551e+02,-1.212553272721012263e+02
5.725003777597918037e-02,-2.868688185772298738e+01,-2.916556699272994635e+01,-1.218935460675350413e+02,-1.213031047818495409e+02
5.731599387346279079e-02,-2.869678013308580233e+01,-2.917656098858180513e+01,-1.219436464893478700e+02,-1.213509169087768242e+02
5.738202595704121334e-02,-2.870667864231112176e+01,-2.918755746994051137e+01,-1.219937894699768606e+02,-1.213987636942070480e+02
5.744813411425569311e-02,-2.871657738487200362e+01,-2.919855644032235986e+01,-1.220439750751836669e+02,-1.214466451794549045e+02
5.751431843274856792e-02,-2.872647636024272444e+01,-2.920955790324978807e+01,-1.220942033707891312e+02,-1.214945614058259196e+02
5.758057900026290060e-02,-2.873637556789867631e+01,-2.922056186225129437e+01,-1.221444744226728574e+02,-1.215425124146160698e+02
5.764691590464308957e-02,-2.874627500731644858e+01,-2.923156832086149493e+01,-1.221947882967737797e+02,-1.215904982471121372e+02
5.771332923383448027e-02,-2.875617467797375681e+01,-2.924257728262105971e+01,-1.222451450590897366e+02,-1.216385189445911124e+02
5.777981907588394112e-02,-2.876607457934946765e+01,-2.925358875107678358e+01,-1.222955447756780387e+02,-1.216865745483206638e+02
5.784638551893974551e-02,-2.877597471092363079e+01,-2.926460272978149035e+01,-1.223459875126551992e+02,-1.217346650995586543e+02
5.791302865125157184e-02,-2.878587507217739727e+01,-2.927561922229408609e+01,-1.223964733361970616e+02,-1.217827906395531272e+02
5.797974856117098230e-02,-2.879577566259310828e+01,-2.928663823217954132e+01,-1.224470023125391549e+02,-1.218309512095425475e+02
5.804654533715110365e-02,-2.880567648165420280e+01,-2.929765976300884844e+01,-1.224975745079763527e+02,-1.218791468507552338e+02
5.811341906774719623e-02,-2.881557752884530288e+01,-2.930868381835909275e+01,-1.225481899888633279e+02,-1.219273776044096991e+02
5.818036984161631398e-02,-2.882547880365212833e+01,-2.931971040181336008e+01,-1.225988488216143537e+02,-1.219756435117142956e+02
5.824739774751781785e-02,-2.883538030556157139e+01,-2.933073951696078296e+01,-1.226495510727036020e+02,-1.220239446138673287e+02
5.831450287431333424e-02,-2.884528203406163982e+01,-2.934177116739652647e+01,-1.227002968086650867e+02,-1.220722809520569569e+02
5.838168531096667863e-02,-2.885518398864146405e+01,-2.935280535672174551e+01,-1.227510860960927488e+02,-1.221206525674608940e+02
5.844894514654439682e-02,-2.886508616879132205e+01,-2.936384208854365596e+01,-1.228019190016406270e+02,-1.221690595012466645e+02
5.851628247021542495e-02,-2.887498857400259311e+01,-2.937488136647542092e+01,-1.228527955920228578e+02,-1.222175017945712625e+02
5.858369737125163762e-02,-2.888489120376781472e+01,-2.938592319413625731e+01,-1.229037159340137748e+02,-1.222659794885812374e+02
5.865118993902754263e-02,-2.889479405758059727e+01,-2.939696757515131509e+01,-1.229546800944479656e+02,-1.223144926244124946e+02
5.871876026302078055e-02,-2.890469713493571291e+01,-2.940801451315178028e+01,-1.230056881402204567e+02,-1.223630412431903380e+02
5.878640843281207617e-02,-2.891460043532904933e+01,-2.941906401177479680e+01,-1.230567401382867132e+02,-1.224116253860293710e+02
5.885413453808518991e-02,-2.892450395825756715e+01,-2.943011607466345581e+01,-1.231078361556626533e+02,-1.224602450940332403e+02
5.892193866862743129e-02,-2.893440770321939226e+01,-2.944117070546685611e+01,-1.231589762594248896e+02,-1.225089004082948918e+02
5.898982091432931202e-02,-2.894431166971370573e+01,-2.945222790784000466e+01,-1.232101605167106158e+02,-1.225575913698960875e+02
5.905778136518515659e-02,-2.895421585724083968e+01,-2.946328768544389476e+01,-1.232613889947179757e+02,-1.226063180199077749e+02
5.912582011129270676e-02,-2.896412026530220629e+01,-2.947435004194542074e+01,-1.233126617607057369e+02,-1.226550803993895755e+02
5.919393724285370445e-02,-2.897402489340032616e+01,-2.948541498101745262e+01,-1.233639788819937593e+02,-1.227038785493900264e+02
5.926213285017380844e-02,-2.898392974103884256e+01,-2.949648250633877566e+01,-1.234153404259629667e+02,-1.227527125109464805e+02
5.933040702366251806e-02,-2.899383480772244326e+01,-2.950755262159406200e+01,-1.234667464600551909e+02,-1.228015823250846665e+02
5.939875985383374912e-02,-2.900374009295697775e+01,-2.951862533047393811e+01,-1.235181970517736545e+02,-1.228504880328191859e+02
5.946719143130545226e-02,-2.901364559624931871e+01,-2.952970063667489242e+01,-1.235696922686826298e+02,-1.228994296751529021e+02
5.953570184680020971e-02,-2.902355131710749347e+01,-2.954077854389935709e+01,-1.236212321784079222e+02,-1.229484072930772243e+02
5.960429119114488833e-02,-2.903345725504056674e+01,-2.955185905585559425e+01,-1.236728168486366712e+02,-1.229974209275718096e+02
5.967295955527123635e-02,-2.904336340955873652e+01,-2.956294217625780618e+01,-1.237244463471175777e+02,-1.230464706196047189e+02
5.974170703021550871e-02,-2.905326978017322759e+01,-2.957402790882602162e+01,-1.237761207416608045e+02,-1.230955564101320050e+02
5.981053370711902906e-02,-2.906317636639640156e+01,-2.958511625728614902e+01,-1.238278401001383742e+02,-1.231446783400979541e+02
5.987943967722813426e-02,-2.907308316774168233e+01,-2.959620722536998016e+01,-1.238796044904839846e+02,-1.231938364504349153e+02
5.994842503189409116e-02,-2.908299018372353828e+01,-2.960730081681510484e+01,-1.239314139806931365e+02,-1.232430307820630162e+02
6.001748986257363777e-02,-2.909289741385756045e+01,-2.961839703536499968e+01,-1.239832686388233043e+02,-1.232922613758904475e+02
6.008663426082865716e-02,-2.910280485766037728e+01,-2.962949588476894291e+01,-1.240351685329939215e+02,-1.233415282728130364e+02
6.015585831832675340e-02,-2.911271251464971144e+01,-2.964059736878206053e+01,-1.240871137313866086e+02,-1.233908315137145024e+02
6.022516212684089071e-02,-2.912262038434432299e+01,-2.965170149116527298e+01,-1.241391043022450447e+02,-1.234401711394659742e+02
6.029454577824994860e-02,-2.913252846626406978e+01,-2.966280825568532364e+01,-1.241911403138752377e+02,-1.234895471909263023e+02
6.036400936453865246e-02,-2.914243675992986837e+01,-2.967391766611477522e+01,-1.242432218346455244e+02,-1.235389597089418317e+02
6.043355297779753194e-02,-2.915234526486366207e+01,-2.968502972623193514e+01,-1.242953489329866414e+02,-1.235884087343462170e+02
6.050317671022344135e-02,-2.916225398058850615e+01,-2.969614443982093377e+01,-1.243475216773919101e+02,-1.236378943079605506e+02
