omega,gain_FOPDTOPT,gain_SOPDTOPT,gain_SOPDTVDG,gain_FOPDTStrejc,gain_FOPDTBR,gain_FOPDTBR2,phase_FOPDTOPT,phase_SOPDTOPT,phase_SOPDTVDG,phase_FOPDTStrejc,phase_FOPDTBR,phase_FOPDTBR2
3.645492219089540437e-02,-2.475600574004291587e+01,-2.590487033655937665e+01,-3.147759310274382472e+01,-2.680656081673558333e+01,-2.696263480348647334e+01,-2.296368257192107265e+01,-1.230924487688324405e+02,-1.167460391422918349e+02,-1.020297764139772312e+02,-1.367438375240180335e+02,-1.204660236304869443e+02,-1.458902591890445137e+02
3.649692084268998243e-02,-2.476567900941585876e+01,-2.591686724053476354e+01,-3.149537333142300355e+01,-2.682330318255840496e+01,-2.697237936890778087e+01,-2.297303956387958479e+01,-1.231543408321860653e+02,-1.167952172301922502e+02,-1.021250610714147768e+02,-1.367976213823394289e+02,-1.205221716400848351e+02,-1.459877864725476968e+02
3.653896787990545958e-02,-2.477535300797579865e+01,-2.592886897550403802e+01,-3.151315795337067271e+01,-2.684005182656833455e+01,-2.698212450908121340e+01,-2.298239794197992936e+01,-1.232162780373154192e+02,-1.168444109901048620e+02,-1.022204703590087291e+02,-1.368513732383721049e+02,-1.205783609380012535e+02,-1.460853912213743513e+02
3.658106335828519018e-02,-2.478502773415502247e+01,-2.594087554497320980e+01,-3.153094696125916840e+01,-2.685680673901849147e+01,-2.699187022275229353e+01,-2.299175770344307068e+01,-1.232782604623975118e+02,-1.168936204306132254e+02,-1.023160044318051121e+02,-1.369050930930411027e+02,-1.206345915959745696e+02,-1.461830735546070059e+02
3.662320733363690073e-02,-2.479470318638899329e+01,-2.595288695244991928e+01,-3.154874034776799618e+01,-2.687356791016814483e+01,-2.700161650866917284e+01,-2.300111884549468044e+01,-1.233402881856821409e+02,-1.169428455602369326e+02,-1.024116634449566590e+02,-1.369587809473929383e+02,-1.206908636858071020e+02,-1.462808335914623683e+02
3.666539986183245392e-02,-2.480437936311625791e+01,-2.596490320144325636e+01,-3.156653810558364270e+01,-2.689033533028263534e+01,-2.701136336558254669e+01,-2.301048136536510924e+01,-1.234023612854916365e+02,-1.169920863874311010e+02,-1.025074475537222298e+02,-1.370124368025952322e+02,-1.207471772793650189e+02,-1.463786714512906713e+02
3.670764099880825110e-02,-2.481405626277850729e+01,-2.597692429546384929e+01,-3.158434022739980662e+01,-2.690710898963353515e+01,-2.702111079224572521e+01,-2.301984526028940081e+01,-1.234644798402212871e+02,-1.170413429205869136e+02,-1.026033569134678771e+02,-1.370660606599366531e+02,-1.208035324485785509e+02,-1.464765872535766960e+02
3.674993080056496164e-02,-2.482373388382051260e+01,-2.598895023802373672e+01,-3.160214670591718544e+01,-2.692388887849853774e+01,-2.703085878741455161e+01,-2.302921052750726005e+01,-1.235266439283389417e+02,-1.170906151680309222e+02,-1.026993916796663058e+02,-1.371196525208263211e+02,-1.208599292654418349e+02,-1.465745811179387772e+02
3.679226932316794624e-02,-2.483341222469019982e+01,-2.600098103263639615e+01,-3.161995753384369223e+01,-2.694067498716162845e+01,-2.704060734984747683e+01,-2.303857716426308855e+01,-1.235888536283857206e+02,-1.171399031380256019e+02,-1.027955520078978253e+02,-1.371732123867941766e+02,-1.209163678020132977e+02,-1.466726531641298834e+02
3.683465662274699320e-02,-2.484309128383853960e+01,-2.601301668281663737e+01,-3.163777270389430640e+01,-2.695746730591300988e+01,-2.705035647830548839e+01,-2.304794516780594904e+01,-1.236511090189753475e+02,-1.171892068387687829e+02,-1.028918380538499520e+02,-1.372267402594900148e+02,-1.209728481304153576e+02,-1.467708035120368493e+02
3.687709275549665849e-02,-2.485277105971963252e+01,-2.602505719208065216e+01,-3.165559220879119096e+01,-2.697426582504920489e+01,-2.706010617155213538e+01,-2.305731453538956899e+01,-1.237134101787947174e+02,-1.172385262783939623e+02,-1.029882499733182470e+02,-1.372802361406838543e+02,-1.210293703228348079e+02,-1.468690322816810578e+02
3.691957777767626570e-02,-2.486245155079068425e+01,-2.603710256394592548e+01,-3.167341604126367116e+01,-2.699107053487305308e+01,-2.706985642835354611e+01,-2.306668526427235122e+01,-1.237757571866039541e+02,-1.172878614649701490e+02,-1.030847879222063028e+02,-1.373337000322655399e+02,-1.210859344515228173e+02,-1.469673395932183837e+02
3.696211174560981583e-02,-2.487213275551194158e+01,-2.604915280193118221e+01,-3.169124419404820969e+01,-2.700788142569372852e+01,-2.707960724747836423e+01,-2.307605735171734551e+01,-1.238381501212360689e+02,-1.173372124065015782e+02,-1.031814520565256998e+02,-1.373871319362442591e+02,-1.211425405887947022e+02,-1.470657255669387951e+02
3.700469471568636204e-02,-2.488181467234677058e+01,-2.606120790955640132e+01,-3.170907665988850255e+01,-2.702469848782683570e+01,-2.708935862769779845e+01,-2.308543079499225570e+01,-1.239005890615975858e+02,-1.173865791109280678e+02,-1.032782425323969449e+02,-1.374405318547487411e+02,-1.211991888070304668e+02,-1.471641903232672632e+02
3.704732674435975981e-02,-2.489149729976159264e+01,-2.607326789034273062e+01,-3.172691343153537957e+01,-2.704152171159433493e+01,-2.709911056778559058e+01,-2.309480559136943612e+01,-1.239630740866680156e+02,-1.174359615861246056e+02,-1.033751595060489166e+02,-1.374938997900265463e+02,-1.212558791786744763e+02,-1.472627339827629669e+02
3.709000788814907634e-02,-2.490118063622591649e+01,-2.608533274781252231e+01,-3.174475450174694657e+01,-2.705835108732470218e+01,-2.710886306651803324e+01,-2.310418173812590226e+01,-1.240256052755005385e+02,-1.174853598399016050e+02,-1.034722031338199599e+02,-1.375472357444443787e+02,-1.213126117762358689e+02,-1.473613566661202299e+02
3.713273820363831301e-02,-2.491086468021228129e+01,-2.609740248548918728e+01,-3.176259986328844676e+01,-2.707518660535282251e+01,-2.711861612267392019e+01,-2.311355923254328459e+01,-1.240881827072214776e+02,-1.175347738800045363e+02,-1.035693735721573319e+02,-1.376005397204872054e+02,-1.213693866722881722e+02,-1.474600584941676402e+02
3.717551774747680088e-02,-2.492054943019633839e+01,-2.610947710689725199e+01,-3.178044950893242770e+01,-2.709202825602016418e+01,-2.712836973503459959e+01,-2.312293807190787120e+01,-1.241508064610308537e+02,-1.175842037141141390e+02,-1.036666709776180539e+02,-1.376538117207587675e+02,-1.214262039394698576e+02,-1.475588395878691585e+02
3.721834657637911048e-02,-2.493023488465676252e+01,-2.612155661556231578e+01,-3.179830343145865612e+01,-2.710887602967470400e+01,-2.713812390238393846e+01,-2.313231825351058291e+01,-1.242134766162022288e+02,-1.176336493498462943e+02,-1.037640955068689834e+02,-1.377070517479807847e+02,-1.214830636504841408e+02,-1.476577000683235497e+02
3.726122474712505878e-02,-2.493992104207526950e+01,-2.613364101501092662e+01,-3.181616162365411427e+01,-2.712572991667096645e+01,-2.714787862350830494e+01,-2.314169977464695549e+01,-1.242761932520826917e+02,-1.176831107947519115e+02,-1.038616473166867706e+02,-1.377602598049927849e+02,-1.215399658780990535e+02,-1.477566400567642972e+02
3.730415231656001446e-02,-2.494960790093665892e+01,-2.614573030877066273e+01,-3.183402407831312075e+01,-2.714258990737013377e+01,-2.715763389719660381e+01,-2.315108263261717525e+01,-1.243389564480931284e+02,-1.177325880563169989e+02,-1.039593265639587401e+02,-1.378134358947522173e+02,-1.215969106951476135e+02,-1.478556596745604281e+02
3.734712934159468978e-02,-2.495929545972871466e+01,-2.615782450036999762e+01,-3.185189078823718134e+01,-2.715945599213996076e+01,-2.716738972224021609e+01,-2.316046682472601148e+01,-1.244017662837280227e+02,-1.177820811419624221e+02,-1.040571334056823787e+02,-1.378665800203337994e+02,-1.216538981745277823e+02,-1.479547590432158017e+02
3.739015587920550832e-02,-2.496898371694231145e+01,-2.616992359333833917e+01,-3.186976174623516656e+01,-2.717632816135491680e+01,-2.717714609743306653e+01,-2.316985234828287687e+01,-1.244646228385559965e+02,-1.178315900590441743e+02,-1.041550679989663735e+02,-1.379196921849296871e+02,-1.217109283892026639e+02,-1.480539382843697922e+02
3.743323198643440375e-02,-2.497867267107131894e+01,-2.618202759120593726e+01,-3.188763694512320868e+01,-2.719320640539612199e+01,-2.718690302157153482e+01,-2.317923920060179199e+01,-1.245275261922192414e+02,-1.178811148148530208e+02,-1.042531305010301992e+02,-1.379727723918487925e+02,-1.217680014122004337e+02,-1.481531975197968904e+02
3.747635772038910434e-02,-2.498836232061263729e+01,-2.619413649750386597e+01,-3.190551637772473725e+01,-2.721009071465143592e+01,-2.719666049345453729e+01,-2.318862737900137461e+01,-1.245904764244341152e+02,-1.179306554166145844e+02,-1.043513210692048006e+02,-1.380258206445169833e+02,-1.218251173166145378e+02,-1.482525368714072442e+02
3.751953313824316766e-02,-2.499805266406620774e+01,-2.620625031576401653e+01,-3.192340003687055727e+01,-2.722698107951550739e+01,-2.720641851188345584e+01,-2.319801688080485391e+01,-1.246534736149910287e+02,-1.179802118714894164e+02,-1.044496398609328338e+02,-1.380788369464766561e+02,-1.218822761756036783e+02,-1.483519564612465160e+02
3.756275829723587645e-02,-2.500774369993493806e+01,-2.621836904951898717e+01,-3.194128791539873191e+01,-2.724387749038968209e+01,-2.721617707566215927e+01,-2.320740770334005276e+01,-1.247165178437543602e+02,-1.180297841865727122e+02,-1.045480870337684678e+02,-1.381318213013862817e+02,-1.219394780623918990e+02,-1.484514564114955988e+02
3.760603325467262725e-02,-2.501743542672481624e+01,-2.623049270230214702e+01,-3.195918000615473176e+01,-2.726077993768221575e+01,-2.722593618359701040e+01,-2.321679984393939833e+01,-1.247796091906628533e+02,-1.180793723688944681e+02,-1.046466627453784071e+02,-1.381847737130207747e+02,-1.219967230502687272e+02,-1.485510368444715539e+02
3.764935806792467365e-02,-2.502712784294475767e+01,-2.624262127764748342e+01,-3.197707630199131046e+01,-2.727768841180811066e+01,-2.723569583449683051e+01,-2.322619329993987947e+01,-1.248427477357292332e+02,-1.181289764254193244e+02,-1.047453671535412951e+02,-1.382376941852704704e+02,-1.220540112125890602e+02,-1.486506978826267584e+02
3.769273279442952179e-02,-2.503682094710674022e+01,-2.625475477908968713e+01,-3.199497679576866815e+01,-2.729460290318931470e+01,-2.724545602717293846e+01,-2.323558806868311066e+01,-1.249059335590408750e+02,-1.181785963630466796e+02,-1.048442004161487802e+02,-1.382905827221416644e+02,-1.221113426227734919e+02,-1.487504396485497864e+02
3.773615749169070138e-02,-2.504651473772569048e+01,-2.626689321016398537e+01,-3.201288148035429515e+01,-2.731152340225462893e+01,-2.725521676043908315e+01,-2.324498414751524678e+01,-1.249691667407592490e+02,-1.182282321886103773e+02,-1.049431626912051172e+02,-1.383434393277557319e+02,-1.221687173543081713e+02,-1.488502622649648686e+02
3.777963221727809878e-02,-2.505620921331955486e+01,-2.627903657440623419e+01,-3.203079034862312824e+01,-2.732844989943978220e+01,-2.726497803311151458e+01,-2.325438153378705408e+01,-1.250324473611204183e+02,-1.182778839088789908e+02,-1.050422541368278502e+02,-1.383962640063493836e+02,-1.222261354807449720e+02,-1.489501658547323757e+02
3.782315702882792230e-02,-2.506590437240925695e+01,-2.629118487535279769e+01,-3.204870339345748675e+01,-2.734538238518749864e+01,-2.727473984400893059e+01,-2.326378022485384633e+01,-1.250957755004350531e+02,-1.183275515305556098e+02,-1.051414749112480678e+02,-1.384490567622741821e+02,-1.222835970757016071e+02,-1.490501505408488185e+02
3.786673198404267443e-02,-2.507560021351867974e+01,-2.630333811654050535e+01,-3.206662060774704770e+01,-2.736232084994742664e+01,-2.728450219195245552e+01,-2.327318021807550963e+01,-1.251591512390881746e+02,-1.183772350602776697e+02,-1.052408251728101618e+02,-1.385018175999962295e+02,-1.223411022128614718e+02,-1.491502164464466773e+02
3.791035714069148493e-02,-2.508529673517471892e+01,-2.631549630150668762e+01,-3.208454198438899141e+01,-2.737926528417629157e+01,-2.729426507576570771e+01,-2.328258151081650240e+01,-1.252225746575398091e+02,-1.184269345046173640e+02,-1.053403050799728788e+02,-1.385545465240962528e+02,-1.223986509659741557e+02,-1.492503636947949701e+02
3.795403255660987490e-02,-2.509499393590718697e+01,-2.632765943378903728e+01,-3.210246751628781681e+01,-2.739621567833779281e+01,-2.730402849427470002e+01,-2.329198410044582701e+01,-1.252860458363243055e+02,-1.184766498700810047e+02,-1.054399147913087660e+02,-1.386072435392690068e+02,-1.224562434088548741e+02,-1.493505924092987129e+02
3.799775828970017311e-02,-2.510469181424891616e+01,-2.633982751692569124e+01,-3.212039719635556878e+01,-2.741317202290276001e+01,-2.731379244630794290e+01,-2.330138798433705105e+01,-1.253495648560513018e+02,-1.185263811631095336e+02,-1.055396544655052651e+02,-1.386599086503233309e+02,-1.225138796153853065e+02,-1.494509027134997439e+02
3.804153439793124536e-02,-2.511439036873565556e+01,-2.635200055445507061e+01,-3.213833101751163923e+01,-2.743013430834906430e+01,-2.732355693069633418e+01,-2.331079315986828604e+01,-1.254131317974048585e+02,-1.185761283900781251e+02,-1.056395242613641159e+02,-1.387125418621816948e+02,-1.225715596595129142e+02,-1.495512947310760978e+02
3.808536093933889005e-02,-2.512408959790613494e+01,-2.636417854991594112e+01,-3.215626897268295181e+01,-2.744710252516175331e+01,-2.733332194627323375e+01,-2.332019962442219096e+01,-1.254767467411443675e+02,-1.186258915572963986e+02,-1.057395243378024077e+02,-1.387651431798801696e+02,-1.226292836152516514e+02,-1.496517685858426603e+02
3.812923797202562304e-02,-2.513378950030200798e+01,-2.637636150684731007e+01,-3.217421105480384114e+01,-2.746407666383296586e+01,-2.734308749187440668e+01,-2.332960737538595097e+01,-1.255404097681039417e+02,-1.186756706710081062e+02,-1.058396548538521387e+02,-1.388177126085679163e+02,-1.226870515566815101e+02,-1.497523244017506840e+02
3.817316555416101070e-02,-2.514349007446789130e+01,-2.638854942878841925e+01,-3.219215725681614515e+01,-2.748105671486207413e+01,-2.735285356633805520e+01,-2.333901641015131645e+01,-1.256041209591929828e+02,-1.187254657373914313e+02,-1.059399159686611256e+02,-1.388702501535073282e+02,-1.227448635579490457e+02,-1.498529623028884998e+02
3.821714374398164221e-02,-2.515319131895134674e+01,-2.640074231927873072e+01,-3.221010757166919802e+01,-2.749804266875564807e+01,-2.736262016850479739e+01,-2.334842672611454262e+01,-1.256678803953960823e+02,-1.187752767625587893e+02,-1.060403078414929467e+02,-1.389227558200734336e+02,-1.228027196932671359e+02,-1.499536824134813173e+02
3.826117259979107399e-02,-2.516289323230284936e+01,-2.641294018185780601e+01,-3.222806199231978042e+01,-2.751503451602745542e+01,-2.737238729721766362e+01,-2.335783832067641441e+01,-1.257316881577728651e+02,-1.188251037525566858e+02,-1.061408306317269847e+02,-1.389752296137538679e+02,-1.228606200369151509e+02,-1.500544848578909694e+02
3.830525217996019055e-02,-2.517259581307580873e+01,-2.642514302006539140e+01,-3.224602051173225448e+01,-2.753203224719857189e+01,-2.738215495132209654e+01,-2.336725119124226069e+01,-1.257955443274585434e+02,-1.188749467133659437e+02,-1.062414844988592506e+02,-1.390276715401486172e+02,-1.229185646632390672e+02,-1.501553697606166793e+02
3.834938254292696164e-02,-2.518229905982656902e+01,-2.643735083744122605e+01,-3.226398312287839332e+01,-2.754903585279730294e+01,-2.739192312966592624e+01,-2.337666533522188672e+01,-1.258594489856634198e+02,-1.189248056509014049e+02,-1.063422696025020002e+02,-1.390800816049695925e+02,-1.229765536466514391e+02,-1.502563372462945210e+02
3.839356374719685855e-02,-2.519200297111438758e+01,-2.644956363752517348e+01,-3.228194981873759417e+01,-2.756604532335932944e+01,-2.740169183109941642e+01,-2.338608075002965592e+01,-1.259234022136735831e+02,-1.189746805710122004e+02,-1.064431861023847858e+02,-1.391324598140407716e+02,-1.230345870616316972e+02,-1.503573874396980727e+02
3.843779585134256965e-02,-2.520170754550141723e+01,-2.646178142385704746e+01,-3.229992059229670076e+01,-2.758306064942762958e+01,-2.741146105447518977e+01,-2.339549743308439389e+01,-1.259874040928502978e+02,-1.190245714794813239e+02,-1.065442341583537740e+02,-1.391848061732976021e+02,-1.230926649827258217e+02,-1.504585204657378767e+02
3.848207891400440978e-02,-2.521141278155275955e+01,-2.647400419997664400e+01,-3.231789543655017383e+01,-2.760008182155256407e+01,-2.742123079864828483e+01,-2.340491538180947018e+01,-1.260514547046307712e+02,-1.190744783820261432e+02,-1.066454139303729107e+02,-1.392371206887869164e+02,-1.231507874845469246e+02,-1.505597364494621218e+02
3.852641299389022306e-02,-2.522111867783639028e+01,-2.648623196942368807e+01,-3.233587434449998455e+01,-2.761710883029189745e+01,-2.743100106247613112e+01,-2.341433459363274849e+01,-1.261155541305276984e+02,-1.191244012842978606e+02,-1.067467255785237512e+02,-1.392894033666667895e+02,-1.232089546417749233e+02,-1.506610355160565007e+02
3.857079814977538990e-02,-2.523082523292318058e+01,-2.649846473573777317e+01,-3.235385730915564295e+01,-2.763414166621078394e+01,-2.744077184481850651e+01,-2.342375506598654056e+01,-1.261797024521294901e+02,-1.191743401918817966e+02,-1.068481692630055022e+02,-1.393416542132059988e+02,-1.232671665291566541e+02,-1.507624177908440402e+02
3.861523444050316001e-02,-2.524053244538692198e+01,-2.651070250245837201e+01,-3.237184432353429031e+01,-2.765118031988186686e+01,-2.745054314453761179e+01,-2.343317679630771266e+01,-1.262438997511006136e+02,-1.192242951102972626e+02,-1.069497451441359885e+02,-1.393938732347842233e+02,-1.233254232215062700e+02,-1.508638833992856689e+02
3.865972192498441651e-02,-2.525024031380426237e+01,-2.652294527312473704e+01,-3.238983538066057122e+01,-2.766822478188520051e+01,-2.746031496049798548e+01,-2.344259978203755423e+01,-1.263081461091811235e+02,-1.192742660449974750e+02,-1.070514533823510703e+02,-1.394460604378914184e+02,-1.233837247937049284e+02,-1.509654324669798768e+02
